time_ms,app_state,surface_state,faults,drive_command_native,steering_offset_us,steering_pulse_us,suction_mode,logical_suction_request,hardware_suction_output,adhesion_risk
168,4,1,0,500,0,1510,1,0,0,0
169,4,1,0,500,0,1510,1,0,0,0
170,4,1,0,500,0,1510,1,0,0,0
171,4,1,0,500,0,1510,1,0,0,0
172,4,1,0,500,0,1510,1,0,0,0
173,4,1,0,500,0,1510,1,0,0,0
174,4,1,0,500,0,1510,1,0,0,0
175,4,1,0,500,0,1510,1,0,0,0
176,4,1,0,500,0,1510,1,0,0,0
177,4,1,0,500,0,1510,1,0,0,0
178,4,1,0,500,0,1510,1,0,0,0
179,4,1,0,500,0,1510,1,0,0,0
180,4,1,0,500,0,1510,1,0,0,0
181,4,1,0,500,0,1510,1,0,0,0
182,4,1,0,500,0,1510,1,0,0,0
183,4,1,0,500,0,1510,1,0,0,0
184,4,1,0,500,0,1510,1,0,0,0
185,4,1,0,500,0,1510,1,0,0,0
186,4,1,0,500,0,1510,1,0,0,0
187,4,1,0,500,0,1510,1,0,0,0
188,4,1,0,500,0,1510,1,0,0,0
189,4,1,0,500,0,1510,1,0,0,0
190,4,1,0,500,0,1510,1,0,0,0
191,4,1,0,500,0,1510,1,0,0,0
192,4,1,0,500,0,1510,1,0,0,0
193,4,1,0,500,0,1510,1,0,0,0
194,4,1,0,500,0,1510,1,0,0,0
195,4,1,0,500,0,1510,1,0,0,0
196,4,1,0,500,0,1510,1,0,0,0
197,4,1,0,500,0,1510,1,0,0,0
198,4,1,0,500,0,1510,1,0,0,0
199,4,1,0,500,0,1510,1,0,0,0
200,4,1,0,500,0,1510,1,0,0,0
201,4,1,0,500,0,1510,1,0,0,0
202,4,1,0,500,0,1510,1,0,0,0
203,4,1,0,500,0,1510,1,0,0,0
204,4,1,0,500,0,1510,1,0,0,0
205,4,1,0,500,0,1510,1,0,0,0
206,4,1,0,500,0,1510,1,0,0,0
207,4,1,0,500,0,1510,1,0,0,0
208,4,1,0,500,0,1510,1,0,0,0
209,4,1,0,500,0,1510,1,0,0,0
210,4,1,0,500,0,1510,1,0,0,0
211,4,1,0,500,0,1510,1,0,0,0
212,4,1,0,500,0,1510,1,0,0,0
213,4,1,0,500,0,1510,1,0,0,0
214,4,1,0,500,0,1510,1,0,0,0
215,4,1,0,500,0,1510,1,0,0,0
216,4,1,0,500,0,1510,1,0,0,0
217,4,1,0,500,0,1510,1,0,0,0
218,4,1,0,500,0,1510,1,0,0,0
219,4,1,0,500,0,1510,1,0,0,0
220,4,1,0,500,0,1510,1,0,0,0
221,4,1,0,500,0,1510,1,0,0,0
222,4,1,0,500,0,1510,1,0,0,0
223,4,1,0,500,0,1510,1,0,0,0
224,4,1,0,500,0,1510,1,0,0,0
225,4,1,0,500,0,1510,1,0,0,0
226,4,1,0,500,0,1510,1,0,0,0
227,4,1,0,500,0,1510,1,0,0,0
228,4,1,0,500,0,1510,1,0,0,0
229,4,1,0,500,0,1510,1,0,0,0
230,4,1,0,500,0,1510,1,0,0,0
231,4,1,0,500,0,1510,1,0,0,0
232,4,1,0,500,0,1510,1,0,0,0
233,4,1,0,500,0,1510,1,0,0,0
234,4,1,0,500,0,1510,1,0,0,0
235,4,1,0,500,0,1510,1,0,0,0
236,4,1,0,500,0,1510,1,0,0,0
237,4,1,0,500,0,1510,1,0,0,0
238,4,1,0,500,0,1510,1,0,0,0
239,4,1,0,500,0,1510,1,0,0,0
240,4,1,0,500,0,1510,1,0,0,0
241,4,1,0,500,0,1510,1,0,0,0
242,4,1,0,500,0,1510,1,0,0,0
243,4,1,0,500,0,1510,1,0,0,0
244,4,1,0,500,0,1510,1,0,0,0
245,4,1,0,500,0,1510,1,0,0,0
246,4,1,0,500,0,1510,1,0,0,0
247,4,1,0,500,0,1510,1,0,0,0
248,4,1,0,500,0,1510,1,0,0,0
249,4,1,0,500,0,1510,1,0,0,0
250,4,1,0,500,0,1510,1,0,0,0
251,4,1,0,500,0,1510,1,0,0,0
252,4,1,0,500,0,1510,1,0,0,0
253,4,1,0,500,0,1510,1,0,0,0
254,4,1,0,500,0,1510,1,0,0,0
255,4,1,0,500,0,1510,1,0,0,0
256,4,1,0,500,0,1510,1,0,0,0
257,4,1,0,500,0,1510,1,0,0,0
258,4,1,0,500,0,1510,1,0,0,0
259,4,1,0,500,0,1510,1,0,0,0
260,4,1,0,500,0,1510,1,0,0,0
261,4,1,0,500,0,1510,1,0,0,0
262,4,1,0,500,0,1510,1,0,0,0
263,4,1,0,500,0,1510,1,0,0,0
264,4,1,0,500,0,1510,1,0,0,0
265,4,1,0,500,0,1510,1,0,0,0
266,4,1,0,500,0,1510,1,0,0,0
267,4,1,0,500,0,1510,1,0,0,0
268,4,1,0,500,0,1510,1,0,0,0
269,4,1,0,500,0,1510,1,0,0,0
270,4,1,0,500,0,1510,1,0,0,0
271,4,1,0,500,0,1510,1,0,0,0
272,4,1,0,500,0,1510,1,0,0,0
273,4,1,0,500,0,1510,1,0,0,0
274,4,1,0,500,0,1510,1,0,0,0
275,4,1,0,500,0,1510,1,0,0,0
276,4,1,0,500,0,1510,1,0,0,0
277,4,1,0,500,0,1510,1,0,0,0
278,4,1,0,500,0,1510,1,0,0,0
279,4,1,0,500,0,1510,1,0,0,0
280,4,1,0,500,0,1510,1,0,0,0
281,4,1,0,500,0,1510,1,0,0,0
282,4,1,0,500,0,1510,1,0,0,0
283,4,1,0,500,0,1510,1,0,0,0
284,4,1,0,500,0,1510,1,0,0,0
285,4,1,0,500,0,1510,1,0,0,0
286,4,1,0,500,0,1510,1,0,0,0
287,4,1,0,500,0,1510,1,0,0,0
288,4,1,0,500,0,1510,1,0,0,0
289,4,1,0,500,0,1510,1,0,0,0
290,4,1,0,500,0,1510,1,0,0,0
291,4,1,0,500,0,1510,1,0,0,0
292,4,1,0,500,0,1510,1,0,0,0
293,4,1,0,500,0,1510,1,0,0,0
294,4,1,0,500,0,1510,1,0,0,0
295,4,1,0,500,0,1510,1,0,0,0
296,4,1,0,500,0,1510,1,0,0,0
297,4,1,0,500,0,1510,1,0,0,0
298,4,1,0,500,0,1510,1,0,0,0
299,4,1,0,500,0,1510,1,0,0,0
300,4,1,0,500,0,1510,1,0,0,0
301,4,1,0,500,0,1510,1,0,0,0
302,4,1,0,500,0,1510,1,0,0,0
303,4,1,0,500,0,1510,1,0,0,0
304,4,1,0,500,0,1510,1,0,0,0
305,4,1,0,500,0,1510,1,0,0,0
306,4,1,0,500,0,1510,1,0,0,0
307,4,1,0,500,0,1510,1,0,0,0
308,4,1,0,500,0,1510,1,0,0,0
309,4,1,0,500,0,1510,1,0,0,0
310,4,1,0,500,0,1510,1,0,0,0
311,4,1,0,500,0,1510,1,0,0,0
312,4,1,0,500,0,1510,1,0,0,0
313,4,1,0,500,0,1510,1,0,0,0
314,4,1,0,500,0,1510,1,0,0,0
315,4,1,0,500,0,1510,1,0,0,0
316,4,1,0,500,0,1510,1,0,0,0
317,4,1,0,500,0,1510,1,0,0,0
318,4,1,0,500,0,1510,1,0,0,0
319,4,1,0,500,0,1510,1,0,0,0
320,4,1,0,500,0,1510,1,0,0,0
321,4,1,0,500,0,1510,1,0,0,0
322,4,1,0,500,0,1510,1,0,0,0
323,4,1,0,500,0,1510,1,0,0,0
324,4,1,0,500,0,1510,1,0,0,0
325,4,1,0,500,0,1510,1,0,0,0
326,4,1,0,500,0,1510,1,0,0,0
327,4,1,0,500,0,1510,1,0,0,0
328,4,1,0,500,0,1510,1,0,0,0
329,4,1,0,500,0,1510,1,0,0,0
330,4,1,0,500,0,1510,1,0,0,0
331,4,1,0,500,0,1510,1,0,0,0
332,4,1,0,500,0,1510,1,0,0,0
333,4,1,0,500,0,1510,1,0,0,0
334,4,1,0,500,0,1510,1,0,0,0
335,4,1,0,500,0,1510,1,0,0,0
336,4,1,0,500,0,1510,1,0,0,0
337,4,1,0,500,0,1510,1,0,0,0
338,4,1,0,500,0,1510,1,0,0,0
339,4,1,0,500,0,1510,1,0,0,0
340,4,1,0,500,0,1510,1,0,0,0
341,4,1,0,500,0,1510,1,0,0,0
342,4,1,0,500,0,1510,1,0,0,0
343,4,1,0,500,0,1510,1,0,0,0
344,4,1,0,500,0,1510,1,0,0,0
345,4,1,0,500,0,1510,1,0,0,0
346,4,1,0,500,0,1510,1,0,0,0
347,4,1,0,500,0,1510,1,0,0,0
348,4,1,0,500,0,1510,1,0,0,0
349,4,1,0,500,0,1510,1,0,0,0
350,4,1,0,500,0,1510,1,0,0,0
351,4,1,0,500,0,1510,1,0,0,0
352,4,1,0,500,0,1510,1,0,0,0
353,4,1,0,500,0,1510,1,0,0,0
354,4,1,0,500,0,1510,1,0,0,0
355,4,1,0,500,0,1510,1,0,0,0
356,4,1,0,500,0,1510,1,0,0,0
357,4,1,0,500,0,1510,1,0,0,0
358,4,1,0,500,0,1510,1,0,0,0
359,4,1,0,500,0,1510,1,0,0,0
360,4,1,0,500,0,1510,1,0,0,0
361,4,1,0,500,0,1510,1,0,0,0
362,4,1,0,500,0,1510,1,0,0,0
363,4,1,0,500,0,1510,1,0,0,0
364,4,1,0,500,0,1510,1,0,0,0
365,4,1,0,500,0,1510,1,0,0,0
366,4,1,0,500,0,1510,1,0,0,0
367,4,1,0,500,0,1510,1,0,0,0
368,4,1,0,500,0,1510,1,0,0,0
369,4,1,0,500,0,1510,1,0,0,0
370,4,1,0,500,0,1510,1,0,0,0
371,4,1,0,500,0,1510,1,0,0,0
372,4,1,0,500,0,1510,1,0,0,0
373,4,1,0,500,0,1510,1,0,0,0
374,4,1,0,500,0,1510,1,0,0,0
375,4,1,0,500,0,1510,1,0,0,0
376,4,1,0,500,0,1510,1,0,0,0
377,4,1,0,500,0,1510,1,0,0,0
378,4,1,0,500,0,1510,1,0,0,0
379,4,1,0,500,0,1510,1,0,0,0
380,4,1,0,500,0,1510,1,0,0,0
381,4,1,0,500,0,1510,1,0,0,0
382,4,1,0,500,0,1510,1,0,0,0
383,4,1,0,500,0,1510,1,0,0,0
384,4,1,0,500,0,1510,1,0,0,0
385,4,1,0,500,0,1510,1,0,0,0
386,4,1,0,500,0,1510,1,0,0,0
387,4,1,0,500,0,1510,1,0,0,0
388,4,1,0,500,0,1510,1,0,0,0
389,4,1,0,500,0,1510,1,0,0,0
390,4,1,0,500,0,1510,1,0,0,0
391,4,1,0,500,0,1510,1,0,0,0
392,4,1,0,500,0,1510,1,0,0,0
393,4,1,0,500,0,1510,1,0,0,0
394,4,1,0,500,0,1510,1,0,0,0
395,4,1,0,500,0,1510,1,0,0,0
396,4,1,0,500,0,1510,1,0,0,0
397,4,1,0,500,0,1510,1,0,0,0
398,4,1,0,500,0,1510,1,0,0,0
399,4,1,0,500,0,1510,1,0,0,0
400,4,1,0,500,0,1510,1,0,0,0
401,4,1,0,500,0,1510,1,0,0,0
402,4,1,0,500,0,1510,1,0,0,0
403,4,1,0,500,0,1510,1,0,0,0
404,4,1,0,500,0,1510,1,0,0,0
405,4,1,0,500,0,1510,1,0,0,0
406,4,1,0,500,0,1510,1,0,0,0
407,4,1,0,500,0,1510,1,0,0,0
408,4,1,0,500,0,1510,1,0,0,0
409,4,1,0,500,0,1510,1,0,0,0
410,4,1,0,500,0,1510,1,0,0,0
411,4,1,0,500,0,1510,1,0,0,0
412,4,1,0,500,0,1510,1,0,0,0
413,4,1,0,500,0,1510,1,0,0,0
414,4,1,0,500,0,1510,1,0,0,0
415,4,1,0,500,0,1510,1,0,0,0
416,4,1,0,500,0,1510,1,0,0,0
417,4,1,0,500,0,1510,1,0,0,0
418,4,1,0,500,0,1510,1,0,0,0
419,4,1,0,500,0,1510,1,0,0,0
420,4,1,0,500,0,1510,1,0,0,0
421,4,1,0,500,0,1510,1,0,0,0
422,4,1,0,500,0,1510,1,0,0,0
423,4,1,0,500,0,1510,1,0,0,0
424,4,1,0,500,0,1510,1,0,0,0
425,4,1,0,500,0,1510,1,0,0,0
426,4,1,0,500,0,1510,1,0,0,0
427,4,1,0,500,0,1510,1,0,0,0
428,4,1,0,500,0,1510,1,0,0,0
429,4,1,0,500,0,1510,1,0,0,0
430,4,1,0,500,0,1510,1,0,0,0
431,4,1,0,500,0,1510,1,0,0,0
432,4,1,0,500,0,1510,1,0,0,0
433,4,1,0,500,0,1510,1,0,0,0
434,4,1,0,500,0,1510,1,0,0,0
435,4,1,0,500,0,1510,1,0,0,0
436,4,1,0,500,0,1510,1,0,0,0
437,4,1,0,500,0,1510,1,0,0,0
438,4,1,0,500,0,1510,1,0,0,0
439,4,1,0,500,0,1510,1,0,0,0
440,4,1,0,500,0,1510,1,0,0,0
441,4,1,0,500,0,1510,1,0,0,0
442,4,1,0,500,0,1510,1,0,0,0
443,4,1,0,500,0,1510,1,0,0,0
444,4,1,0,500,0,1510,1,0,0,0
445,4,1,0,500,0,1510,1,0,0,0
446,4,1,0,500,0,1510,1,0,0,0
447,4,1,0,500,0,1510,1,0,0,0
448,4,1,0,500,0,1510,1,0,0,0
449,4,1,0,500,0,1510,1,0,0,0
450,4,1,0,500,0,1510,1,0,0,0
451,4,1,0,500,0,1510,1,0,0,0
452,4,1,0,500,0,1510,1,0,0,0
453,4,1,0,500,0,1510,1,0,0,0
454,4,1,0,500,0,1510,1,0,0,0
455,4,1,0,500,0,1510,1,0,0,0
456,4,1,0,500,0,1510,1,0,0,0
457,4,1,0,500,0,1510,1,0,0,0
458,4,1,0,500,0,1510,1,0,0,0
459,4,1,0,500,0,1510,1,0,0,0
460,4,1,0,500,0,1510,1,0,0,0
461,4,1,0,500,0,1510,1,0,0,0
462,4,1,0,500,0,1510,1,0,0,0
463,4,1,0,500,0,1510,1,0,0,0
464,4,1,0,500,0,1510,1,0,0,0
465,4,1,0,500,0,1510,1,0,0,0
466,4,1,0,500,0,1510,1,0,0,0
467,4,1,0,500,0,1510,1,0,0,0
468,4,1,0,500,0,1510,1,0,0,0
469,4,1,0,500,0,1510,1,0,0,0
470,4,1,0,500,0,1510,1,0,0,0
471,4,1,0,500,0,1510,1,0,0,0
472,4,1,0,500,0,1510,1,0,0,0
473,4,1,0,500,0,1510,1,0,0,0
474,4,1,0,500,0,1510,1,0,0,0
475,4,1,0,500,0,1510,1,0,0,0
476,4,1,0,500,0,1510,1,0,0,0
477,4,1,0,500,0,1510,1,0,0,0
478,4,1,0,500,0,1510,1,0,0,0
479,4,1,0,500,0,1510,1,0,0,0
480,4,1,0,500,0,1510,1,0,0,0
481,4,1,0,500,0,1510,1,0,0,0
482,4,1,0,500,0,1510,1,0,0,0
483,4,1,0,500,0,1510,1,0,0,0
484,4,1,0,500,0,1510,1,0,0,0
485,4,1,0,500,0,1510,1,0,0,0
486,4,1,0,500,0,1510,1,0,0,0
487,4,1,0,500,0,1510,1,0,0,0
488,4,1,0,500,0,1510,1,0,0,0
489,4,1,0,500,0,1510,1,0,0,0
490,4,1,0,500,0,1510,1,0,0,0
491,4,1,0,500,0,1510,1,0,0,0
492,4,1,0,500,0,1510,1,0,0,0
493,4,1,0,500,0,1510,1,0,0,0
494,4,1,0,500,0,1510,1,0,0,0
495,4,1,0,500,0,1510,1,0,0,0
496,4,1,0,500,0,1510,1,0,0,0
497,4,1,0,500,0,1510,1,0,0,0
498,4,1,0,500,0,1510,1,0,0,0
499,4,1,0,500,0,1510,1,0,0,0
500,4,1,0,500,0,1510,1,0,0,0
501,4,1,0,500,0,1510,1,0,0,0
502,4,1,0,500,0,1510,1,0,0,0
503,4,1,0,500,0,1510,1,0,0,0
504,4,1,0,500,0,1510,1,0,0,0
505,4,1,0,500,0,1510,1,0,0,0
506,4,1,0,500,0,1510,1,0,0,0
507,4,1,0,500,0,1510,1,0,0,0
508,4,1,0,500,0,1510,1,0,0,0
509,4,1,0,500,0,1510,1,0,0,0
510,4,1,0,500,0,1510,1,0,0,0
511,4,1,0,500,0,1510,1,0,0,0
512,4,1,0,500,0,1510,1,0,0,0
513,4,1,0,500,0,1510,1,0,0,0
514,4,1,0,500,0,1510,1,0,0,0
515,4,1,0,500,0,1510,1,0,0,0
516,4,1,0,500,0,1510,1,0,0,0
517,4,1,0,500,0,1510,1,0,0,0
518,4,1,0,500,0,1510,1,0,0,0
519,4,1,0,500,0,1510,1,0,0,0
520,4,0,0,500,0,1510,1,0,0,550
521,4,0,0,500,0,1510,1,0,0,550
522,4,0,0,500,0,1510,1,0,0,550
523,4,0,0,500,0,1510,1,0,0,550
524,4,0,0,500,0,1510,1,0,0,550
525,4,0,0,500,0,1510,1,0,0,550
526,4,0,0,500,0,1510,1,0,0,550
527,4,0,0,500,0,1510,1,0,0,550
528,4,0,0,500,0,1510,1,0,0,550
529,4,0,0,500,0,1510,1,0,0,550
530,4,0,0,500,0,1510,1,0,0,550
531,4,0,0,500,0,1510,1,0,0,550
532,4,0,0,500,0,1510,1,0,0,550
533,4,0,0,500,0,1510,1,0,0,550
534,4,0,0,500,0,1510,1,0,0,550
535,4,0,0,500,0,1510,1,0,0,550
536,4,0,0,500,0,1510,1,0,0,550
537,4,0,0,500,0,1510,1,0,0,550
538,4,0,0,500,0,1510,1,0,0,550
539,4,0,0,500,0,1510,1,0,0,550
540,4,0,0,500,0,1510,1,0,0,550
541,4,0,0,500,0,1510,1,0,0,550
542,4,0,0,500,0,1510,1,0,0,550
543,4,0,0,500,0,1510,1,0,0,550
544,4,0,0,500,0,1510,1,0,0,550
545,4,0,0,500,0,1510,1,0,0,550
546,4,0,0,500,0,1510,1,0,0,550
547,4,0,0,500,0,1510,1,0,0,550
548,4,0,0,500,0,1510,1,0,0,550
549,4,0,0,500,0,1510,1,0,0,550
550,4,0,1,500,0,1510,1,0,0,550
551,4,0,1,500,0,1510,1,0,0,550
552,12,0,1,0,0,1510,0,0,0,550
553,12,0,1,0,0,1510,0,0,0,550
554,12,0,1,0,0,1510,0,0,0,550
555,12,0,1,0,0,1510,0,0,0,550
556,12,0,1,0,0,1510,0,0,0,550
557,12,0,1,0,0,1510,0,0,0,550
558,12,0,1,0,0,1510,0,0,0,550
559,12,0,1,0,0,1510,0,0,0,550
560,12,0,1,0,0,1510,0,0,0,550
561,12,0,1,0,0,1510,0,0,0,550
562,12,0,1,0,0,1510,0,0,0,550
563,12,0,1,0,0,1510,0,0,0,550
564,12,0,1,0,0,1510,0,0,0,550
565,12,0,1,0,0,1510,0,0,0,550
566,12,0,1,0,0,1510,0,0,0,550
567,12,0,1,0,0,1510,0,0,0,550
568,12,0,1,0,0,1510,0,0,0,550
569,12,0,1,0,0,1510,0,0,0,550
570,12,0,1,0,0,1510,0,0,0,550
571,12,0,1,0,0,1510,0,0,0,550
572,12,0,1,0,0,1510,0,0,0,550
573,12,0,1,0,0,1510,0,0,0,550
574,12,0,1,0,0,1510,0,0,0,550
575,12,0,1,0,0,1510,0,0,0,550
576,12,0,1,0,0,1510,0,0,0,550
577,12,0,1,0,0,1510,0,0,0,550
578,12,0,1,0,0,1510,0,0,0,550
579,12,0,1,0,0,1510,0,0,0,550
580,12,0,1,0,0,1510,0,0,0,550
581,12,0,1,0,0,1510,0,0,0,550
582,12,0,1,0,0,1510,0,0,0,550
583,12,0,1,0,0,1510,0,0,0,550
584,12,0,1,0,0,1510,0,0,0,550
585,12,0,1,0,0,1510,0,0,0,550
586,12,0,1,0,0,1510,0,0,0,550
587,12,0,1,0,0,1510,0,0,0,550
588,12,0,1,0,0,1510,0,0,0,550
589,12,0,1,0,0,1510,0,0,0,550
590,12,0,1,0,0,1510,0,0,0,550
591,12,0,1,0,0,1510,0,0,0,550
592,12,0,1,0,0,1510,0,0,0,550
593,12,0,1,0,0,1510,0,0,0,550
594,12,0,1,0,0,1510,0,0,0,550
595,12,0,1,0,0,1510,0,0,0,550
596,12,0,1,0,0,1510,0,0,0,550
597,12,0,1,0,0,1510,0,0,0,550
598,12,0,1,0,0,1510,0,0,0,550
599,12,0,1,0,0,1510,0,0,0,550
600,12,0,1,0,0,1510,0,0,0,550
601,12,0,1,0,0,1510,0,0,0,550
602,12,0,1,0,0,1510,0,0,0,550
